accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause,total_injure,total_dead
2017-01-15,18:07:07,อุดรรัถยา,normal,1,1,0,2,car/road condition,2,2
2017-01-16,07:50:50,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-01-16,17:26:26,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-01-16,11:24:24,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-01-17,11:56:56,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-01-17,10:43:43,เฉลิมมหานคร,normal,2,0,0,0,Off limit speed,2,0
2017-01-18,10:36:36,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-01-18,06:47:47,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-01-18,17:20:20,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-01-20,22:38:38,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2017-01-20,09:46:46,อุดรรัถยา,normal,0,0,0,0,car/road condition,0,0
2017-01-20,11:07:07,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2017-01-20,02:39:39,ศรีรัช,normal,0,0,0,0,doze off,0,0
2017-01-21,18:46:46,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-01-21,13:25:25,เฉลิมมหานคร,normal,0,1,0,0,Change lane instantly,1,0
2017-01-22,06:02:02,บางพลี-สุขสวัสดิ์,normal,1,1,0,0,doze off,2,0
2017-01-22,12:50:50,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-01-23,15:00:00,ฉลองรัช,normal,1,1,0,0,Off limit speed,2,0
2017-01-23,14:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-01-23,07:05:05,บูรพาวิถี,normal,1,1,0,0,car/road condition,2,0
2017-01-23,07:22:22,ศรีรัช,normal,1,1,0,0,Change lane instantly,2,0
2017-01-24,21:21:21,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-01-25,11:15:15,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-01-26,14:23:23,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-01-26,14:35:35,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-01-26,20:00:00,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2017-01-26,11:44:44,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-01-26,16:25:25,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-01-27,09:05:05,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-01-27,01:56:56,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-01-27,09:49:49,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Off limit speed,0,0
2017-01-27,23:28:28,อุดรรัถยา,normal,1,0,0,0,doze off,1,0
2017-01-27,07:50:50,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-01-28,04:50:50,เฉลิมมหานคร,normal,0,2,0,0,Off limit speed,2,0
2017-01-29,05:45:45,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-01-29,04:58:58,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-01-29,14:30:30,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2017-01-30,00:15:15,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-01-30,17:52:52,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Off limit speed,1,0
2017-01-30,06:15:15,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-01-31,11:59:59,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-02-01,05:50:50,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,doze off,0,0
2017-02-01,13:04:04,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-02-01,14:38:38,อุดรรัถยา,normal,1,1,0,0,Change lane instantly,2,0
2017-02-01,14:54:54,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-01,01:36:36,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-02-01,15:06:06,เฉลิมมหานคร,normal,0,2,0,0,Off limit speed,2,0
2017-02-02,15:29:29,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-02-02,17:22:22,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-03,03:43:43,ศรีรัช,normal,1,0,0,0,Off limit speed,1,0
2017-02-04,11:37:37,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-02-04,12:43:43,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-04,02:08:08,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2017-02-05,00:09:09,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-06,06:40:40,บูรพาวิถี,normal,0,0,0,0,doze off,0,0
2017-02-06,15:35:35,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-02-06,09:21:21,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-06,08:55:55,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-06,08:43:43,ศรีรัช,normal,2,0,0,0,Change lane instantly,2,0
2017-02-07,06:50:50,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-07,10:33:33,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-02-07,00:54:54,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,doze off,0,0
2017-02-07,04:06:06,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-02-08,12:00:00,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-02-08,08:31:31,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Change lane instantly,1,0
2017-02-08,22:05:05,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-08,06:48:48,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-02-08,20:01:01,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-09,09:13:13,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-02-09,22:35:35,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2017-02-09,11:39:39,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-02-09,10:34:34,ศรีรัช,normal,0,1,0,0,Off limit speed,1,0
2017-02-10,03:21:21,บูรพาวิถี,normal,4,0,0,0,Off limit speed,4,0
2017-02-10,16:46:46,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-02-10,16:41:41,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-10,14:50:50,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Change lane instantly,1,0
2017-02-10,04:17:17,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-10,07:19:19,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-10,03:19:19,บูรพาวิถี,normal,1,0,0,0,Change lane instantly,1,0
2017-02-10,07:14:14,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-02-11,08:40:40,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-02-11,14:05:05,ฉลองรัช,normal,0,2,0,0,Change lane instantly,2,0
2017-02-12,17:35:35,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,car/road condition,0,0
2017-02-12,16:00:00,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-13,15:50:50,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-13,01:19:19,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-02-13,23:23:23,ศรีรัช,normal,0,3,0,0,Off limit speed,3,0
2017-02-14,23:37:37,เฉลิมมหานคร,normal,0,0,0,0,doze off,0,0
2017-02-14,15:47:47,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-02-14,06:55:55,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,Change lane instantly,0,0
2017-02-14,08:20:20,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2017-02-14,09:41:41,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-15,18:27:27,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-15,12:47:47,อุดรรัถยา,normal,0,0,0,0,car/road condition,0,0
2017-02-15,16:32:32,อุดรรัถยา,normal,0,0,0,0,Off limit speed,0,0
2017-02-15,21:33:33,ศรีรัช,normal,4,0,0,0,Change lane instantly,4,0
2017-02-15,08:34:34,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-02-16,13:15:15,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-02-16,18:40:40,ศรีรัช-วงแหวนรอบนอก,normal,0,0,0,0,car/road condition,0,0
2017-02-16,12:28:28,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-16,04:38:38,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-02-16,13:33:33,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-16,22:11:11,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-02-16,13:05:05,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-02-17,22:40:40,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-17,15:40:40,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-02-18,18:51:51,อุดรรัถยา,normal,1,0,0,0,Change lane instantly,1,0
2017-02-18,02:58:58,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-02-18,06:29:29,ศรีรัช,normal,0,0,0,0,doze off,0,0
2017-02-18,00:56:56,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-02-18,01:10:10,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-20,06:10:10,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-02-20,14:59:59,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-02-20,21:34:34,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-02-20,07:20:20,บูรพาวิถี,normal,1,1,0,0,Change lane instantly,2,0
2017-02-20,22:26:26,บางพลี-สุขสวัสดิ์,normal,0,1,0,0,Off limit speed,1,0
2017-02-21,08:25:25,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-02-21,15:30:30,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-02-21,08:24:24,บูรพาวิถี,normal,1,0,0,0,Off limit speed,1,0
2017-02-21,01:14:14,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-21,19:05:05,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-22,23:11:11,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-22,00:37:37,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-02-22,10:45:45,ศรีรัช,normal,0,1,0,0,car/road condition,1,0
2017-02-22,23:29:29,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-02-22,21:40:40,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-02-23,17:55:55,อุดรรัถยา,normal,0,0,0,0,Off limit speed,0,0
2017-02-23,13:20:20,บูรพาวิถี,normal,0,0,0,0,car/road condition,0,0
2017-02-24,07:43:43,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2017-02-24,06:05:05,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-02-24,18:08:08,บูรพาวิถี,normal,0,0,0,0,Change lane instantly,0,0
2017-02-26,14:01:01,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-02-28,22:42:42,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-02-28,17:42:42,ทางหลวงพิเศษหมายเลข 37,normal,2,0,0,0,Off limit speed,2,0
2017-02-28,17:51:51,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-02-28,10:48:48,ศรีรัช,normal,1,0,0,0,Change lane instantly,1,0
2017-02-28,10:48:48,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-01,08:15:15,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-03-01,11:58:58,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-01,03:06:06,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-03-01,18:42:42,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-03-01,11:49:49,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-01,23:31:31,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-01,13:24:24,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-01,01:20:20,S1,normal,1,2,0,0,Off limit speed,3,0
2017-03-02,12:24:24,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-02,10:24:24,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-03,22:14:14,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-03-03,20:37:37,ทางหลวงพิเศษหมายเลข 37,normal,1,0,0,0,Change lane instantly,1,0
2017-03-03,06:24:24,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,Off limit speed,1,0
2017-03-03,23:19:19,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-03,19:28:28,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-03,22:37:37,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-04,15:39:39,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-03-04,03:35:35,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-03-05,18:00:00,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-05,08:02:02,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-06,04:30:30,บูรพาวิถี,normal,2,0,0,0,Off limit speed,2,0
2017-03-06,08:48:48,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-03-06,15:07:07,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-07,06:28:28,ฉลองรัช,normal,4,0,0,0,Off limit speed,4,0
2017-03-07,18:42:42,อุดรรัถยา,normal,0,0,0,0,Off limit speed,0,0
2017-03-07,10:47:47,เฉลิมมหานคร,normal,0,0,0,0,Change lane instantly,0,0
2017-03-07,11:30:30,เฉลิมมหานคร,normal,0,1,0,0,Off limit speed,1,0
2017-03-08,20:26:26,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-08,14:08:08,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Off limit speed,0,0
2017-03-09,15:18:18,อุดรรัถยา,normal,1,0,0,0,Change lane instantly,1,0
2017-03-09,16:23:23,ทางหลวงพิเศษหมายเลข 37,normal,0,0,0,0,Change lane instantly,0,0
2017-03-10,15:50:50,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-11,22:25:25,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-11,06:30:30,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-11,12:14:14,เฉลิมมหานคร,normal,1,1,0,0,Change lane instantly,2,0
2017-03-11,08:25:25,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2017-03-12,17:06:06,ศรีรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-12,22:35:35,อุดรรัถยา,normal,0,0,0,0,car/road condition,0,0
2017-03-13,08:24:24,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-13,10:54:54,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,Off limit speed,1,0
2017-03-14,18:58:58,บูรพาวิถี,normal,0,1,0,0,Off limit speed,1,0
2017-03-14,19:23:23,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-03-15,04:37:37,ศรีรัช,normal,0,0,0,0,car/road condition,0,0
2017-03-15,09:29:29,ฉลองรัช,normal,0,1,0,0,Off limit speed,1,0
2017-03-16,10:35:35,ศรีรัช,normal,1,0,0,0,Off limit speed,1,0
2017-03-17,14:52:52,ฉลองรัช,rain,1,1,0,0,car/road condition,2,0
2017-03-17,19:50:50,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-18,13:17:17,บูรพาวิถี,normal,0,0,0,0,Off limit speed,0,0
2017-03-18,17:10:10,อุดรรัถยา,normal,0,0,0,0,Change lane instantly,0,0
2017-03-18,22:25:25,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-18,01:20:20,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-03-18,20:17:17,ศรีรัช-วงแหวนรอบนอก,normal,1,0,0,0,Off limit speed,1,0
2017-03-19,18:36:36,บูรพาวิถี,normal,1,1,0,0,Off limit speed,2,0
2017-03-20,14:10:10,อุดรรัถยา,normal,2,0,0,0,doze off,2,0
2017-03-21,16:43:43,อุดรรัถยา,normal,0,1,0,0,Change lane instantly,1,0
2017-03-21,18:45:45,เฉลิมมหานคร,normal,1,0,0,0,Off limit speed,1,0
2017-03-22,00:27:27,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Change lane instantly,0,0
2017-03-22,19:20:20,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-22,07:28:28,ศรีรัช,normal,0,1,0,0,Change lane instantly,1,0
2017-03-23,08:28:28,บางพลี-สุขสวัสดิ์,rain,0,1,0,0,car/road condition,1,0
2017-03-23,09:55:55,ฉลองรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-23,03:47:47,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-24,10:48:48,บางพลี-สุขสวัสดิ์,normal,1,0,0,0,Off limit speed,1,0
2017-03-24,22:49:49,เฉลิมมหานคร,normal,0,0,0,0,Off limit speed,0,0
2017-03-24,02:52:52,ฉลองรัช,normal,0,0,0,0,Change lane instantly,0,0
2017-03-25,10:03:03,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,Off limit speed,0,0
2017-03-25,23:48:48,ศรีรัช,normal,1,1,0,0,Change lane instantly,2,0
2017-03-26,21:14:14,ศรีรัช-วงแหวนรอบนอก,normal,3,1,0,0,Off limit speed,4,0
2017-03-26,01:02:02,ทางหลวงพิเศษหมายเลข 37,normal,0,1,0,0,car/road condition,1,0
2017-03-26,17:27:27,บางพลี-สุขสวัสดิ์,normal,0,0,0,0,car/road condition,0,0
2017-03-26,13:15:15,ศรีรัช,normal,0,0,0,0,Off limit speed,0,0
2017-03-27,01:31:31,ศรีรัช,rain,0,0,0,0,Off limit speed,0,0
2017-03-27,02:20:20,เฉลิมมหานคร,rain,1,0,0,0,Off limit speed,1,0
2017-03-27,02:20:20,ศรีรัช,rain,1,3,0,0,Off limit speed,4,0
2017-03-28,23:45:45,บางพลี-สุขสวัสดิ์,normal,2,0,0,0,Off limit speed,2,0
2017-03-28,19:15:15,ทางหลวงพิเศษหมายเลข 37,normal,0,4,0,0,Off limit speed,4,0
